PLACA,DATA,LOCAL,VELOCIDADE,VELOCIDADE VIA,LATITUDE,LONGITUDE,ULTRAPASSADO
FAH6577,2024-04-19 09:03:13,"Rua Capitão Joaquim de Mello Freire, 281 - Alto Ipiranga, Mogi das Cruzes - SP,",25,40,-23.53306700,-46.20667200,
FAH6577,2024-04-19 09:03:08,"Rua Capitão Joaquim de Mello Freire, 200 - Vila Vitoria, Mogi das Cruzes - SP,",24,40,-23.53275700,-46.20675000,
FAH6577,2024-04-19 09:03:04,"Rua Capitão Joaquim de Mello Freire, 200 - Vila Vitoria, Mogi das Cruzes - SP,",24,40,-23.53252000,-46.20680200,
FAH6577,2024-04-19 09:02:59,"Rua Capitão Joaquim de Mello Freire, 159 - Alto Ipiranga, Mogi das Cruzes - SP,",20,40,-23.53226000,-46.20685500,
FAH6577,2024-04-19 09:02:53,"Rua Capitão Joaquim de Mello Freire, 159 - Alto Ipiranga, Mogi das Cruzes - SP,",11,40,-23.53200800,-46.20690300,
FAH6577,2024-04-19 09:02:29,"Av. Braz de Pina, 859 - Vila Vitoria, Mogi das Cruzes - SP, 08730-020, Brasil",17,40,-23.53172800,-46.20697000,
FAH6577,2024-04-19 09:02:23,"Av. Braz de Pina, 859 - Vila Vitoria, Mogi das Cruzes - SP, 08730-020, Brasil",18,40,-23.53147500,-46.20703500,
FAH6577,2024-04-19 09:02:18,"Rua Capitão Joaquim de Mello Freire, 36 - Alto Ipiranga, Mogi das Cruzes - SP,",24,40,-23.53121200,-46.20710700,
FAH6577,2024-04-19 09:02:14,"Rua Capitão Joaquim de Mello Freire, 36 - Alto Ipiranga, Mogi das Cruzes - SP,",26,40,-23.53096000,-46.20717200,
FAH6577,2024-04-19 09:02:10,"Rod. Henrique Eroles, 669 - Centro, Mogi das Cruzes - SP, 08735-120, Brasil",24,80,-23.53071000,-46.20723000,
FAH6577,2024-04-19 09:02:09,"Rod. Henrique Eroles, 669 - Centro, Mogi das Cruzes - SP, 08735-120, Brasil",25,80,-23.53064800,-46.20722200,
FAH6577,2024-04-19 09:02:05,"Rod. Henrique Eroles, 669 - Centro, Mogi das Cruzes - SP, 08735-120, Brasil",16,80,-23.53043200,-46.20708000,
FAH6577,2024-04-19 09:01:47,"SP-066, 572 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",15,40,-23.53023500,-46.20691300,
FAH6577,2024-04-19 09:01:42,"SP-066, 572 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",33,40,-23.52998500,-46.20671500,
FAH6577,2024-04-19 09:01:39,"Av. Fernando Costa, 518 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",36,40,-23.52978200,-46.20654300,
FAH6577,2024-04-19 09:01:36,"Av. Fernando Costa, 518 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",35,40,-23.52957300,-46.20636700,
FAH6577,2024-04-19 09:01:33,"Av. Fernando Costa, 412 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",35,40,-23.52936300,-46.20618800,
FAH6577,2024-04-19 09:01:30,"Av. Fernando Costa, 412 - Centro, Mogi das Cruzes - SP, 08730-010, Brasil",35,40,-23.52915300,-46.20601200,
FAH6577,2024-04-19 09:01:27,"Av. Voluntário Fernando Pinheiro Franco, 367 - Vila Flavio, Mogi das Cruzes - S",34,60,-23.52894200,-46.20584200,
FAH6577,2024-04-19 09:01:24,"Av. Voluntário Fernando Pinheiro Franco, 367 - Vila Flavio, Mogi das Cruzes - S",32,60,-23.52873800,-46.20567200,
FAH6577,2024-04-19 09:01:20,"Av. Voluntário Fernando Pinheiro Franco, 321 - Centro, Mogi das Cruzes - SP, 08",25,40,-23.52850800,-46.20547800,
FAH6577,2024-04-19 09:01:14,"Av. Voluntário Fernando Pinheiro Franco, 321 - Centro, Mogi das Cruzes - SP, 08",10,40,-23.52830800,-46.20530700,
FAH6577,2024-04-19 09:00:51,"Av. Fernando Costa, 273 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",22,40,-23.52808000,-46.20511500,
FAH6577,2024-04-19 09:00:47,"Av. Fernando Costa, 273 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",26,40,-23.52789000,-46.20496200,
FAH6577,2024-04-19 09:00:43,"Av. Fernando Costa, 180 - Centro, Mogi das Cruzes - SP, Brasil",30,40,-23.52766000,-46.20477200,
FAH6577,2024-04-19 09:00:39,"Av. Fernando Costa, 180 - Centro, Mogi das Cruzes - SP, Brasil",27,40,-23.52743000,-46.20457000,
FAH6577,2024-04-19 09:00:35,"Av. Maria Osório Valle, 2 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",20,40,-23.52724200,-46.20441000,
FAH6577,2024-04-19 09:00:30,"Av. Maria Osório Valle, 2 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",25,40,-23.52702700,-46.20423500,
FAH6577,2024-04-19 09:00:26,"Rod. Henrique Eroles, 81 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",27,80,-23.52681700,-46.20405300,
FAH6577,2024-04-19 09:00:22,"Rod. Henrique Eroles, 81 - Centro, Mogi das Cruzes - SP, 08735-000, Brasil",27,80,-23.52659800,-46.20386300,
